3700.0 0.0000000000
3800.0 0.1100000000
4000.0 0.9200000000
4200.0 1.0000000000
4400.0 0.9400000000
4600.0 0.7900000000
4800.0 0.5800000000
5000.0 0.3600000000
5200.0 0.1500000000
5400.0 0.0400000000
5600.0 0.0000000000
